,Filename,NumAtoms,crest-hour,crest-min,crest-second,Hours,Minutes,Seconds,Time
270,LYTJIQDTTBFDBA-MTQWCTHYSA-N,54,3,24,18,0,0,28.736,28.736
271,LBROXKUGWFNBRR-UHFFFAOYSA-N,25,0,22,9,0,0,5.513,5.513
272,LCMBUYKKOUCPJI-UHFFFAOYSA-N,24,0,12,39,0,0,4.8069999999999995,4.8069999999999995
273,LFEQXRAZYXJXIY-UHFFFAOYSA-N,43,2,17,48,0,0,21.129,21.129
274,LFZFVTWZXXUHRR-UHFFFAOYSA-N,30,0,54,50,0,0,10.15,10.15
275,LZAYOZUFUAMFLD-UHFFFAOYSA-N,28,0,14,8,0,0,5.403,5.403
276,LCLUIBQUSWDHPA-XAGDYJCDSA-N,69,3,44,8,0,1,21.339000000000002,81.339
277,LCFXRSKBJWQHON-UHFFFAOYSA-O,39,0,33,23,0,0,14.243,14.243
278,LRTQENBUPGRGKG-UHFFFAOYSA-N,28,0,22,13,0,0,6.331,6.331
279,LPBPHAUAGIIPKQ-UHFFFAOYSA-O,28,0,28,54,0,0,5.3629999999999995,5.3629999999999995
280,LVQCMCMWYVMQIU-UHFFFAOYSA-N,47,0,35,22,0,0,25.342,25.342
281,LXKJEXCBQKIWGC-KYZUINATSA-N,26,0,12,56,0,0,4.402,4.402
282,LPCGZPBDKODJPX-SFHVURJKSA-N,42,1,16,47,0,0,18.814,18.814
283,LSJKTACHQLSTIE-UHFFFAOYSA-N,29,0,12,56,0,0,5.942,5.942
284,LHPOKQMKMQRVSV-UHFFFAOYSA-N,47,1,43,4,0,0,26.028000000000002,26.028000000000002
285,LZQMCUIWYRQLOG-UHFFFAOYSA-M,27,0,13,35,0,0,5.165,5.165
286,LQQYQGGESNZXSA-OCCSQVGLSA-N,33,0,19,25,0,0,9.361,9.361
287,LEXQVMVFMDFMGZ-FZZHXTKDSA-N,47,0,41,29,0,0,23.901999999999997,23.901999999999997
288,LHGYOVUYJWPPGA-UHFFFAOYSA-N,48,1,15,27,0,0,27.929000000000002,27.929000000000002
289,LUZTVYYJXJKVJJ-UHFFFAOYSA-O,36,1,5,2,0,0,12.113,12.113
290,LZCXCXDOGAEFQX-UHFFFAOYSA-N,16,0,17,47,0,0,1.192,1.192
291,LCCOOPULZLNKGG-LWABPJBXSA-N,46,1,5,55,0,0,20.402,20.402
292,LHZQRZQFQWMIBY-LGMDPLHJSA-N,58,1,27,33,0,0,41.283,41.283
293,LJUWBSBTLJFCAB-UHNVWZDZSA-N,21,0,13,41,0,0,2.526,2.526
294,LOWLPUKRBYONSE-XFFZJAGNSA-N,32,0,41,9,0,0,7.832999999999999,7.832999999999999
295,LTYXLSQVLLJWJM-SIBVEZHUSA-N,53,2,9,11,0,0,32.445,32.445
296,LRNWSIYUGVBLPV-UHFFFAOYSA-N,37,0,31,58,0,0,12.591,12.591
297,LINQAKMOPHVWFZ-UHFFFAOYSA-N,24,0,15,8,0,0,4.027,4.027
298,LPWAOPILBPSMTQ-YWEHKCAJSA-N,60,3,10,42,0,0,44.488,44.488
299,LHWCZCPFTXFBFG-GOSISDBHSA-N,35,1,18,52,0,0,11.040999999999999,11.040999999999999
300,LYMVTPITABWXCF-SFHVURJKSA-N,47,1,1,42,0,0,24.816999999999997,24.816999999999997
301,LZQRRDGVLBRPGJ-IERDGZPVSA-N,42,1,17,6,0,0,22.785,22.785
302,LROAUBRDKLVBCP-UHFFFAOYSA-N,34,0,18,41,0,0,9.417,9.417
303,LFFXJWJFKNAJSA-FSPWUOQZSA-N,48,4,19,17,0,0,27.259,27.259
304,LTRMCMIIHGHFSQ-QDEBKDIKSA-N,48,1,26,56,0,0,25.896,25.896
305,LHPSMFFNVSWPEC-MIMPSMLTSA-N,43,4,0,3,0,0,21.73,21.73
306,LQNUZADURLCDLV-UHFFFAOYSA-N,14,0,4,13,0,0,0.991,0.991
307,LBLSIRYHZMUIRN-UHFFFAOYSA-N,43,1,39,48,0,0,20.963,20.963
308,LEQPBCFLEAAFMX-UHFFFAOYSA-O,27,0,19,40,0,0,5.763999999999999,5.763999999999999
309,LLTHLCSFDNEIBP-QGZVFWFLSA-N,36,0,21,22,0,0,11.989,11.989
310,LYFHZNYSAMVMAK-IVHGUIJPSA-N,43,0,50,17,0,0,21.164,21.164
311,LJGNSCNFKJQGHO-GRYCIOLGSA-O,37,1,30,30,0,0,13.52,13.52
312,LATBPYVHKBKUNK-DACOWICCSA-N,66,3,55,48,0,1,0.08900000000000001,60.089
313,LHITZPDBBRIOSG-UHFFFAOYSA-N,32,0,40,37,0,0,8.684,8.684
314,LLLWTJQCTSIAKM-REWPJTCUSA-N,47,2,4,48,0,0,31.669,31.669
315,LAXLMBJQHVTZNH-LGMDPLHJSA-N,45,6,21,10,0,0,21.518,21.518
316,LOWHUABKHBXBPQ-ZDUSSCGKSA-N,33,0,41,26,0,0,9.583,9.583
317,LVLMATHWYFBUOX-UHFFFAOYSA-N,48,1,6,50,0,0,27.283,27.283
318,LGZYDHIJCYYOOL-DEOSSOPVSA-N,61,3,7,18,0,0,47.358999999999995,47.358999999999995
319,LBQIJVLKGVZRIW-ZDUSSCGKSA-N,44,0,41,0,0,0,19.121,19.121
320,LXWSMHXOCWHBAJ-MSOLQXFVSA-N,35,0,47,38,0,0,11.633,11.633
321,LGVLGQRLNSNPQT-RNPORBBMSA-N,62,3,49,0,0,0,59.427,59.427
322,LKPNVCVNNUIDPE-TXEJJXNPSA-N,35,1,8,10,0,0,10.442,10.442
323,LXOXXTQKKRJNNB-QFIPXVFZSA-N,50,2,46,8,0,0,33.55,33.55
324,LTOWYDKNFDNQTL-IYBDPMFKSA-N,31,0,26,46,0,0,9.193999999999999,9.193999999999999
325,LBRWSQQPTTUREH-UHFFFAOYSA-N,29,0,14,59,0,0,6.4479999999999995,6.4479999999999995
326,LXCRLEVXPXZRQU-SANMLTNESA-N,59,3,7,29,0,0,45.83,45.83
327,LOCTXRCAKLKPFC-CRAIPNDOSA-N,44,1,47,5,0,0,23.361,23.361
328,LLXDARZAMVMZIN-INIZCTEOSA-N,38,2,28,45,0,0,20.785,20.785
329,LZMDUQIWUHCMLL-SUMDDJOVSA-N,49,1,51,45,0,0,29.015,29.015
330,LNTPZILVFFAQRM-UHFFFAOYSA-N,29,0,48,2,0,0,7.529,7.529
331,LZFCDUSOONDCJK-UHFFFAOYSA-N,44,1,15,59,0,0,21.840999999999998,21.840999999999998
332,LYHURKVNIOFUSB-ZCXUNETKSA-N,46,2,2,11,0,0,21.153000000000002,21.153000000000002
333,LULAYUGMBFYYEX-UHFFFAOYSA-N,15,0,6,3,0,0,1.4669999999999999,1.4669999999999999
334,LJHCSUHZCXUICU-NNTXTVRGSA-N,44,2,20,13,0,0,19.745,19.745
335,LJGMCTSOYJHOOG-INIZCTEOSA-N,36,1,19,2,0,0,14.508,14.508
336,LAQDOZMLJZDAKC-UHFFFAOYSA-N,43,0,27,38,0,0,24.461,24.461
337,LVLNPXCISNPHLE-UHFFFAOYSA-N,27,0,15,34,0,0,4.973,4.973
338,LMLPCQFDGIXBAX-UHFFFAOYSA-N,42,0,35,5,0,0,16.18,16.18
339,LUKXFQICSVQYHJ-KRWDZBQOSA-N,44,1,5,25,0,0,22.874000000000002,22.874000000000002
340,LHAPPVSDWPPVIA-HXUWFJFHSA-N,46,1,40,38,0,0,25.51,25.51
341,LCIPMKCPQDYMQE-UHFFFAOYSA-N,30,1,16,1,0,0,7.064,7.064
342,LWNLIEUIYXZXFV-WEVVVXLNSA-N,21,0,18,20,0,0,2.947,2.947
343,LTXTVDZWEPWOGN-KJABSBHESA-N,55,13,27,21,0,0,28.57,28.57
344,LTYJBWPIXLAPQY-UHFFFAOYSA-N,37,1,27,52,0,0,16.499000000000002,16.499000000000002
345,LAGNNAWSJPPMCH-UHFFFAOYSA-N,45,0,34,42,0,0,17.191,17.191
346,LNSVONLMCXMEJV-UHFFFAOYSA-N,59,1,55,36,0,0,36.398,36.398
347,LMLLUFJCCUWEQE-UKKRHICBSA-N,46,1,10,11,0,0,17.840999999999998,17.840999999999998
348,LBLCLDDPVOTGCQ-CIAFOILYSA-N,44,1,40,45,0,0,20.824,20.824
349,LXYOGTSBYWAKMS-IZZDOVSWSA-N,25,0,14,18,0,0,4.467,4.467
350,LVUBRAUDFBEOFI-CMURFVSUSA-N,42,0,25,17,0,0,16.840999999999998,16.840999999999998
351,LUSYPWATUHXHTK-UHFFFAOYSA-N,35,0,21,28,0,0,11.708,11.708
352,LCDBBIFQPRZQMD-SFHVURJKSA-N,47,1,53,48,0,0,24.704,24.704
353,LLZQJBUFIIVDRH-UHFFFAOYSA-N,34,1,5,28,0,0,10.532,10.532
354,LKAMKSDQPGEIIK-ZDUSSCGKSA-N,30,0,23,18,0,0,10.181000000000001,10.181000000000001
355,LASCNHZCESVBDM-IAGOWNOFSA-N,44,0,38,59,0,0,18.699,18.699
356,LZTRCELOJRDYMQ-UHFFFAOYSA-N,36,0,41,16,0,0,11.34,11.34
357,LCYFRMAJUZEBOV-SLFFLAALSA-N,48,0,58,46,0,0,21.941,21.941
358,LGUPHSKSTWZDDV-AUTRQRHGSA-N,32,1,2,45,0,0,7.655,7.655
359,LPTOKNBNQSVVQO-UHFFFAOYSA-N,26,0,20,9,0,0,10.062000000000001,10.062000000000001
360,LRCJBILIIDHZGU-ZDUSSCGKSA-N,44,1,6,4,0,0,19.974,19.974
361,LAVRBLRKIAKGHL-UHFFFAOYSA-N,45,2,25,14,0,0,19.072,19.072
362,LTXYKTUNBPXPDF-FGZHOGPDSA-N,51,2,15,6,0,0,33.492,33.492
363,LHYIWYMOHCIQRH-UHFFFAOYSA-N,20,0,29,22,0,0,1.954,1.954
364,LUHDTJVPLYZWRP-UHFFFAOYSA-N,22,0,56,36,0,0,4.823,4.823
365,LWXFCZXRFBUOOR-UHFFFAOYSA-N,16,0,7,16,0,0,1.75,1.75
366,LJPGMQHVZMBGMA-QDTODVHCSA-N,40,1,0,23,0,0,14.368,14.368
367,LJYHNEDSRDRFOW-OAQYLSRUSA-N,54,2,7,21,0,0,34.461,34.461
368,LZSPTJDIFJUNCQ-UFBFGSQYSA-O,45,3,52,34,0,0,18.487000000000002,18.487000000000002
369,LFTGLYCNMGGMKL-UHFFFAOYSA-O,27,0,17,52,0,0,5.704,5.704
370,LPWRRCWGEKFEBQ-UHFFFAOYSA-N,51,2,34,42,0,0,29.046,29.046
371,LBPBSVBJUCWVIT-UHFFFAOYSA-N,50,1,17,43,0,0,47.501999999999995,47.501999999999995
372,LGFGSJMAGFGHHA-UHFFFAOYSA-N,34,1,15,0,0,0,9.265,9.265
373,LMYJZLPZMDKYGL-NSHDSACASA-N,27,0,16,39,0,0,6.263999999999999,6.263999999999999
374,LCEFEIBEOBPPSJ-UHFFFAOYSA-N,13,0,5,59,0,0,1.212,1.212
375,LBKQUEKZHIDWGF-PBHICJAKSA-N,57,3,21,23,0,0,36.999,36.999
376,LPWNEQDEKVFGHT-UHFFFAOYSA-N,38,1,4,57,0,0,16.534000000000002,16.534000000000002
377,LSQARZALBDFYQZ-UHFFFAOYSA-N,24,0,11,24,0,0,4.843999999999999,4.843999999999999
378,LQXOKBZWNFJJGI-UHFFFAOYSA-N,48,4,8,44,0,0,23.825,23.825
379,LNQHQZPZJDOAIQ-AREMUKBSSA-N,52,2,7,37,0,0,36.992,36.992
380,LWWAQJWPNMGDAC-SPFNVWMYSA-N,35,0,23,7,0,0,10.213,10.213
381,LJZAUMHJBNWILO-UHFFFAOYSA-N,42,1,8,39,0,0,20.069000000000003,20.069000000000003
382,LLHXXGYXFMACFJ-UHFFFAOYSA-N,23,0,9,5,0,0,3.714,3.714
383,LJBYEOGXEXEJHO-MJVIPROJSA-N,35,0,45,25,0,0,10.296,10.296
384,LRICVMNFEOAZEK-UHFFFAOYSA-N,59,3,2,56,0,0,54.31100000000001,54.31100000000001
385,LKMSZHMWVNUCTK-RNJOBUHISA-N,48,1,29,35,0,0,22.464000000000002,22.464000000000002
386,LZCOBRLMPXIBBA-GOEBONIOSA-N,34,0,48,40,0,0,10.272,10.272
387,LZUGNYFLNXJRIV-JSGCOSHPSA-N,39,0,28,43,0,0,12.878,12.878
388,LGEULWVSGFEALH-QGZVFWFLSA-N,34,0,32,51,0,0,12.775,12.775
389,LWFUFLREGJMOIZ-UHFFFAOYSA-N,20,0,15,42,0,0,3.304,3.304
390,LECRQQAFBDJWCL-DGCLKSJQSA-N,35,0,21,28,0,0,8.83,8.83
391,LVHZKMOFTCFTLM-WLIXQZKFSA-N,31,0,52,54,0,0,9.57,9.57
392,LUZJNRNNOOBBDY-UHFFFAOYSA-N,21,0,7,56,0,0,2.168,2.168
393,LOAUVZALPPNFOQ-UHFFFAOYSA-O,21,0,8,39,0,0,2.8080000000000003,2.8080000000000003
394,LQNXNSNLYCZSOL-UHFFFAOYSA-N,25,0,36,14,0,0,4.936,4.936
395,LEIATDYXRPRRFB-UHFFFAOYSA-N,39,1,29,58,0,0,14.797,14.797
396,LMJXSOYPAOSIPZ-UHFFFAOYSA-N,16,0,6,24,0,0,1.6269999999999998,1.6269999999999998
397,LVYTVMILWKOYBF-UHFFFAOYSA-N,58,3,38,39,0,0,45.228,45.228
398,LAQBEILYGOVRSW-BUVRLJJBSA-N,46,0,33,41,0,0,21.305,21.305
399,LOUXGTNYWNWCDD-WXVAWEFUSA-N,54,1,45,21,0,0,34.089,34.089
400,LRRDYBIOCNLVLL-LBPRGKRZSA-N,31,0,58,42,0,0,7.391,7.391
401,LZYVYVIQKXALAF-UHFFFAOYSA-N,28,0,24,33,0,0,6.705,6.705
402,LABAAECQMDYNRK-UHFFFAOYSA-N,44,1,11,39,0,0,27.87,27.87
403,LBUVZSILLGEHFD-HEHGZKQESA-N,40,1,2,41,0,0,15.604000000000001,15.604000000000001
404,LTUJKYCRHJTZCR-OAHLLOKOSA-N,40,0,57,18,0,0,14.635,14.635
405,LJCXLBWWPFWXGP-UHFFFAOYSA-N,50,1,48,21,0,0,28.561999999999998,28.561999999999998
406,LEOYJTSFZDZNJM-UHFFFAOYSA-N,21,0,17,6,0,0,2.784,2.784
407,LAMGHEASESZQKJ-UHFFFAOYSA-P,84,2,19,54,0,2,40.941,160.941
408,LSFUGFQDWFPWRJ-UATIGHTGSA-N,40,1,15,1,0,0,19.691,19.691
409,LVHGEYPMVNDFFI-NHYWBVRUSA-N,47,4,22,45,0,0,21.168000000000003,21.168000000000003
410,LOIUIHINYMXMIH-UHFFFAOYSA-N,58,2,7,19,0,0,46.363,46.363
411,LTOQITYTXCVVCY-HDICACEKSA-N,44,2,34,59,0,0,19.139,19.139
412,LAPKSHYBNVGDAO-UHFFFAOYSA-N,52,4,5,43,0,0,33.545,33.545
413,LUEYUHCBBXWTQT-UHFFFAOYSA-N,18,0,5,48,0,0,1.804,1.804
414,LVGSXJOPHOKQFJ-SFHVURJKSA-N,35,0,22,47,0,0,12.292,12.292
415,LRSXHHVEBPDPHC-DGCLKSJQSA-N,36,0,38,41,0,0,9.083,9.083
416,LHCBLCVMDLNUDL-ZHACJKMWSA-N,38,1,12,39,0,0,14.224,14.224
417,LZRZBEDZBQWOSF-PSWAGMNNSA-N,43,0,28,54,0,0,23.2,23.2
418,LZWGSQUZWIJKBZ-UHFFFAOYSA-N,44,0,39,30,0,0,26.753,26.753
419,LBXDMEWNEDXPRX-UEQDHNEESA-N,60,2,7,49,0,0,39.268,39.268
420,LWDQPLNZUPIJGG-UHFFFAOYSA-N,42,0,29,50,0,0,16.987000000000002,16.987000000000002
421,LARLLXPWEWZBAJ-UHFFFAOYSA-N,54,0,39,46,0,0,36.335,36.335
422,LZSFZOWBVLWHIH-SVPLCASGSA-N,39,1,14,11,0,0,13.554,13.554
423,LYZUFIHUHGJQOU-UHFFFAOYSA-N,37,2,7,6,0,0,19.585,19.585
424,LJPKHDNAVNTTNW-ZUTASODYSA-N,59,2,11,51,0,0,44.756,44.756
425,LAJONGDEBILBJO-KWUWIVFASA-N,59,2,39,43,0,0,49.195,49.195
426,LLBFMMNVEKDGDY-LRYKZCBQSA-N,50,2,17,52,0,0,27.303,27.303
427,LXRDYZWDHQISCE-FOWTUZBSSA-N,37,1,53,48,0,0,14.96,14.96
428,LWWSLJVHSQANGD-AATRIKPKSA-N,16,0,7,37,0,0,1.946,1.946
429,LWKPBYHFRFTZPP-UHFFFAOYSA-N,33,0,26,45,0,0,9.568,9.568
430,LLCMYHFRFUVSEE-HATOLVCRSA-N,47,0,31,51,0,0,21.607,21.607
431,LMKBYMLRUNCMLQ-RBBKRZOGSA-N,50,2,14,3,0,0,33.646,33.646
432,LSYZRUOXXOTVAV-UHFFFAOYSA-N,18,0,10,31,0,0,2.504,2.504
433,LAFZPVANKKJENB-UHFFFAOYSA-N,40,1,35,37,0,0,13.747,13.747
434,LMWWATBUKHSYDF-UHFFFAOYSA-N,32,0,51,18,0,0,8.741,8.741
435,LGVTWJZXEJNRAM-UHFFFAOYSA-N,67,7,46,3,0,1,21.791,81.791
436,LAIDHTNQTMEQKA-UHFFFAOYSA-N,91,6,53,37,0,2,43.033,163.033
437,LADOXQVLFLLMRL-BKQNLDFHSA-N,65,3,12,29,0,0,52.586000000000006,52.586000000000006
438,LZSPTJDIFJUNCQ-UFBFGSQYSA-N,44,3,26,12,0,0,17.762999999999998,17.762999999999998
439,LZXYKJDBZHSWBN-UHFFFAOYSA-N,59,2,31,44,0,0,38.19,38.19
440,LVHDPHZXHAGSPT-UHFFFAOYSA-N,106,11,57,33,0,3,19.506,199.50599999999997
441,LTMIXPQDRBROIL-UHFFFAOYSA-N,42,1,22,39,0,0,13.693,13.693
442,LJZQAZODZFTJFO-NRFANRHFSA-N,41,1,22,35,0,0,19.812,19.812
443,LRADKIAHDGYJKG-UHFFFAOYSA-N,26,0,18,17,0,0,5.92,5.92
444,LMCVOEIWLHKBJR-FTJBHMTQSA-N,55,2,14,50,0,0,50.677,50.677
445,LNWRROGZJCAFBG-UHFFFAOYSA-N,48,3,7,33,0,0,25.031999999999996,25.031999999999996
446,LGIAMFVFYKMPAN-UHFFFAOYSA-N,28,0,24,33,0,0,7.044,7.044
447,LDFZFJWHNLDVLD-OUKQBFOZSA-N,39,1,0,32,0,0,14.089,14.089
448,LCYPXJBZPUVEAM-JKFKMHIGSA-N,60,2,34,51,0,0,42.358999999999995,42.358999999999995
449,LZHHYSDOEBTBAR-YJYMSZOUSA-N,40,0,52,19,0,0,15.720999999999998,15.720999999999998
450,LFDMGZVCOCPBCF-UHFFFAOYSA-N,72,16,36,31,0,1,41.047,101.04700000000001
451,LOGAVMSKEADBHY-PGMHBOJBSA-N,43,0,59,58,0,0,21.879,21.879
452,LJYGUWTXLMBDDE-UHFFFAOYSA-N,21,0,10,28,0,0,3.115,3.115
453,LZQXDFLELAJUBV-UHFFFAOYSA-N,33,0,20,54,0,0,6.235,6.235
454,LXMUGJDVOGMXKU-UHFFFAOYSA-N,18,0,9,55,0,0,2.944,2.944
455,LLNYWMNWRYXWPC-UHFFFAOYSA-N,29,0,23,38,0,0,6.3,6.3
456,LWJBUOOKYYTUDX-UHFFFAOYSA-N,51,0,51,13,0,0,31.9,31.9
457,LAJXAFQRAGCTJX-UHFFFAOYSA-N,35,0,25,4,0,0,11.834000000000001,11.834000000000001
458,LXOWCJOBQLMPCW-AZLMALOOSA-N,53,2,48,0,0,0,34.942,34.942
459,LZOOBTDOZDXXPK-VURMDHGXSA-N,26,0,8,41,0,0,3.9539999999999997,3.9539999999999997
460,LWUSAGIAAFVPIW-UHFFFAOYSA-N,42,0,42,2,0,0,16.956,16.956
461,LKMSZHMWVNUCTK-CYDGBPFRSA-N,48,1,22,1,0,0,22.265,22.265
462,LVZRZMSJZMDJIF-LCWAXJCOSA-N,48,3,4,13,0,0,28.45,28.45
463,LDMGQCBNJVSAQZ-UHFFFAOYSA-N,28,0,40,15,0,0,7.402,7.402
464,LHSIJUVRXSETDR-UHFFFAOYSA-N,20,0,42,19,0,0,2.969,2.969
465,LQZPSWMMTICWHD-UHFFFAOYSA-N,34,1,4,1,0,0,10.21,10.21
466,LBTLRGVYNQXHKQ-OAQYLSRUSA-N,39,0,35,10,0,0,15.22,15.22
467,LJAWPPUIEWLWNA-UHFFFAOYSA-N,26,0,12,45,0,0,4.096,4.096
468,LCOZESGPNWTRBW-UHFFFAOYSA-N,44,1,12,57,0,0,23.537,23.537
469,LUGZBDJOSARUES-BDINMYNLSA-N,26,0,12,52,0,0,3.7739999999999996,3.7739999999999996
470,LCXSXCJTCFBGLG-FQEVSTJZSA-N,48,1,20,6,0,0,25.435,25.435
471,LYWLRCKCGGOCFX-UHFFFAOYSA-N,34,0,26,55,0,0,9.347000000000001,9.347000000000001
472,LVRYNWPCNJWFOH-ILBGXUMGSA-N,54,3,48,24,0,0,39.975,39.975
473,LGUPICIXZSVWQJ-MSUUIHNZSA-N,32,0,21,17,0,0,10.58,10.58
474,LVFRCHIUUKWBLR-UHFFFAOYSA-N,20,0,19,49,0,0,2.171,2.171
475,LIYYLQOMXSPNPM-UHFFFAOYSA-N,42,1,23,27,0,0,24.114,24.114
476,LHCNTHAMCRKPMF-ROUUACIJSA-N,35,0,23,37,0,0,12.682,12.682
477,LXCKWTGBGZYHLS-IOSLPCCCSA-N,33,1,1,6,0,0,9.663,9.663
478,LFEYIKFFYVMSEL-ROBFFYTESA-N,50,2,35,36,0,0,31.511999999999997,31.511999999999997
479,LDBWZSHPDSKUMZ-FXAWDEMLSA-N,44,1,9,52,0,0,21.086,21.086
480,LHOUDTMFCDMJDI-KBPBESRZSA-N,32,0,29,58,0,0,10.189,10.189
481,LZFRWTROXQIDAM-HAQNSBGRSA-N,40,0,53,23,0,0,13.48,13.48
482,LFWJEDGLAJZLTL-UHFFFAOYSA-N,26,0,16,33,0,0,5.563,5.563
483,LSJIJMRZVRZPHG-LICLKQGHSA-N,33,0,34,3,0,0,9.352,9.352
484,LOZLVGJKQBJWFC-UHFFFAOYSA-N,62,2,44,5,0,0,53.06399999999999,53.06399999999999
485,LJGUSOVFDYESAJ-UHFFFAOYSA-N,34,0,46,7,0,0,11.841,11.841
486,LFCGCJACEVAHOR-UHFFFAOYSA-N,46,1,54,27,0,0,25.009,25.009
487,LTTSLXJEXUKOHO-UHFFFAOYSA-N,24,0,9,17,0,0,3.554,3.554
488,LBAOLISUZRTTNK-UHFFFAOYSA-N,30,0,23,50,0,0,6.992999999999999,6.992999999999999
489,LZRPGFXKXJHZIR-HNNXBMFYSA-N,31,0,17,43,0,0,9.191,9.191
490,LINOOGPITRMHSE-OAHLLOKOSA-N,31,0,53,56,0,0,8.66,8.66
491,LKXLOSAKNGDKSQ-JXEZDRHFSA-N,38,0,27,19,0,0,14.106,14.106
492,LWUUZUOOKFIOTP-UHFFFAOYSA-N,23,0,29,35,0,0,5.8229999999999995,5.8229999999999995
493,LWAQNUNTDROEBS-UHFFFAOYSA-N,52,3,33,53,0,0,55.49,55.49
494,LXYKHZMGTMTGGJ-AREMUKBSSA-O,66,7,19,19,0,0,59.894,59.894
495,LLUKSEKNMFTWJI-ZWXJPIIXSA-N,60,1,37,12,0,0,50.833999999999996,50.833999999999996
496,LGVGMGSLSZRDNJ-NTCAYCPXSA-O,41,1,7,44,0,0,13.651,13.651
497,LEQPXDUGKQEMAZ-UHFFFAOYSA-N,63,3,17,32,0,1,8.466000000000001,68.46600000000001
498,LMMVAXFVFBHPOW-UHFFFAOYSA-N,29,0,34,26,0,0,7.487,7.487
499,LYOPOVPPAPVXHE-UHFFFAOYSA-N,19,0,8,48,0,0,2.795,2.795
500,LVLWMKCJBFKIBZ-WOJBJXKFSA-N,48,1,47,2,0,0,26.863000000000003,26.863000000000003
501,LBAGFAHRZSVQHX-UHFFFAOYSA-N,32,1,42,42,0,0,14.34,14.34
502,LQTKUGTZSDLCLK-CABCVRRESA-N,38,0,23,32,0,0,11.149000000000001,11.149000000000001
503,LQXXJRPGGNKLIM-FYJGNVAPSA-N,43,2,14,31,0,0,19.457,19.457
504,LZVLDJMCSMPNAA-WDEREUQCSA-N,33,0,21,18,0,0,8.701,8.701
505,LBHYQNNGIDDTHS-QNWVGRARSA-N,55,2,30,28,0,0,31.241999999999997,31.241999999999997
506,LDOCPNSBOYNQNP-VOTSOKGWSA-N,45,1,45,48,0,0,22.45,22.45
507,LOKJNCZOTDZRKC-HTHIEMKJSA-N,56,3,3,6,0,0,41.953,41.953
508,LNGHPPRXBFWBOZ-QGOVLLJGSA-N,29,0,19,16,0,0,7.468999999999999,7.468999999999999
509,LOPDCBFCXPPYKM-RVDMUPIBSA-N,34,1,1,55,0,0,12.484000000000002,12.484000000000002
510,LCFICEDHADWJQI-SFHVURJKSA-N,47,0,45,34,0,0,24.444000000000003,24.444000000000003
511,LLWAUYUXWOQKHM-UHFFFAOYSA-N,34,0,33,2,0,0,10.062000000000001,10.062000000000001
512,LHRIEQHFKMJBLF-RBFNAOLFSA-N,53,1,54,28,0,0,30.851999999999997,30.851999999999997
513,LNTPKQXAWIRVPX-ICACTRECSA-N,67,14,33,54,0,1,3.5869999999999997,63.586999999999996
514,LHWBFIQCSRQODW-PMERELPUSA-N,65,10,1,53,0,1,6.671,66.671
515,LJARWNKZUHZDSA-HNAYVOBHSA-N,44,1,24,57,0,0,24.043000000000003,24.043000000000003
516,LSGGPELKXXFMGO-UHFFFAOYSA-O,47,2,21,34,0,0,20.067999999999998,20.067999999999998
517,LUAXMSBKXULGJQ-OAHLLOKOSA-N,34,0,23,38,0,0,8.817,8.817
518,LDEYLQRSTFXNTR-UHFFFAOYSA-N,33,0,45,58,0,0,12.106,12.106
519,LAQRMRNBWOVSBV-QDACEEAESA-N,93,11,47,25,0,2,17.282,137.282
520,LRTXEASHHFBLCJ-GFCCVEGCSA-N,30,0,15,38,0,0,7.056,7.056
521,LABQAOAKTPKKSI-UHFFFAOYSA-M,27,1,14,27,0,0,6.892,6.892
522,LIDINDSWAGQKCD-UHFFFAOYSA-N,15,0,5,24,0,0,1.3719999999999999,1.3719999999999999
523,LDTJLTDOHLXOFI-SEYXRHQNSA-N,44,1,39,28,0,0,19.803,19.803
524,LOOIWDNBEYFBED-QFILMLMFSA-N,38,0,18,36,0,0,11.394,11.394
525,LVHCFYNZHYAOCH-FWPOSCIASA-N,80,13,14,18,0,1,15.669,75.669
526,LBHZGAXCJUMJQU-UHFFFAOYSA-N,28,0,35,4,0,0,6.303,6.303
527,LSNRRCUFPCBTQM-UHFFFAOYSA-N,43,1,35,4,0,0,21.883000000000003,21.883000000000003
528,LBAYOLKOGIBHGB-UHFFFAOYSA-N,49,1,39,31,0,0,24.366999999999997,24.366999999999997
529,LZZRRKJVAWBPLT-DGBGCKEVSA-N,71,19,16,28,0,1,25.589000000000002,85.589
530,LYBBZSWKYLRWNF-UHFFFAOYSA-N,44,0,46,18,0,0,20.405,20.405
531,LDFVVKZWUOWZRM-GQENOEBFSA-N,54,0,47,29,0,0,28.503,28.503
532,LUAJUWOJEFFNFE-UHFFFAOYSA-N,16,0,6,37,0,0,1.8430000000000002,1.8430000000000002
533,LNYMBGZECMUQCX-OWYHZJEWSA-N,48,1,50,4,0,0,25.14,25.14
534,LNHOLEVBVHPIIR-UHFFFAOYSA-N,41,0,38,56,0,0,17.615,17.615
535,LRMYWIDCPDNZJP-UHFFFAOYSA-N,52,1,19,29,0,0,34.201,34.201
536,LWYLTYOUJNZLKD-UHFFFAOYSA-N,21,0,15,58,0,0,3.512,3.512
537,LOPHFWVOMGCZAS-HOTGVXAUSA-N,54,3,34,27,0,0,32.213,32.213
538,LYCSTMGVZQEMCZ-UHFFFAOYSA-O,65,3,49,53,0,1,5.183,65.183
